24,0.478948,0.169960,0.535948,0.351064,0.271739,0.517241,0.428270,0.260000,0.331230,0.226109,0.470085,0.864469,0.525678,1.000000,0.000000,0.000000
23,0.705263,0.221344,0.431372,0.287234,0.336957,0.562069,0.535865,0.280000,0.403786,0.215017,0.487179,1.000000,0.539943,1.000000,0.000000,0.000000
118,0.365790,0.171937,0.320261,0.601064,0.413043,0.351724,0.369198,0.420000,0.378549,0.066553,0.444444,0.619048,0.047789,0.000000,1.000000,0.000000
128,0.200000,0.274704,0.705882,0.920213,0.239130,0.396552,0.400844,0.900000,0.425868,0.146758,0.367521,0.428571,0.134094,0.000000,1.000000,0.000000
102,0.413158,0.118577,0.130719,0.388298,0.195652,0.162069,0.215190,0.320000,0.296530,0.099829,0.427350,0.549451,0.202568,0.000000,1.000000,0.000000
137,0.321053,0.786561,0.549020,0.521277,0.206522,0.137931,0.027426,0.800000,0.123028,0.219283,0.179487,0.000000,0.315264,0.000000,0.000000,1.000000
100,0.331579,0.480237,0.333333,0.361702,0.195652,0.644828,0.559072,0.640000,0.757098,0.087031,0.752137,0.571429,0.091298,0.000000,1.000000,0.000000
38,0.531579,0.179842,0.555556,0.361702,0.304348,0.506897,0.440928,0.320000,0.324921,0.253413,0.495726,0.454212,0.589872,1.000000,0.000000,0.000000
67,0.547368,0.053360,0.000000,0.202128,0.086957,0.689655,0.599156,0.260000,0.589905,0.343003,0.495726,0.699634,0.159772,0.000000,1.000000,0.000000
33,0.697369,0.215415,0.431372,0.319149,0.369565,0.496552,0.495781,0.580000,0.492114,0.218430,0.589744,0.586081,0.507846,1.000000,0.000000,0.000000
135,0.389474,0.098814,0.359477,0.335106,0.163043,0.351724,0.050633,0.940000,0.264984,0.355802,0.179487,0.087912,0.265335,0.000000,0.000000,1.000000
59,0.707895,0.136364,0.522876,0.292553,0.413043,0.834483,0.702532,0.120000,0.514196,0.470990,0.299145,0.586081,0.718260,1.000000,0.000000,0.000000
45,0.531579,0.203557,0.261438,0.308511,0.402174,0.696552,0.561181,0.300000,0.511041,0.320819,0.290598,0.761905,0.432953,1.000000,0.000000,0.000000
115,0.276316,0.128458,0.522876,0.601064,0.152174,0.544828,0.411392,0.600000,0.198738,0.138225,0.333333,0.703297,0.076320,0.000000,1.000000,0.000000
136,0.413158,0.339921,0.326797,0.388298,0.260870,0.220690,0.067511,1.000000,0.167192,0.496587,0.162393,0.113553,0.297432,0.000000,0.000000,1.000000
20,0.686842,0.466403,0.562091,0.212766,0.500000,0.593103,0.567511,0.080000,0.394322,0.325939,0.358974,0.765568,0.404422,1.000000,0.000000,0.000000
109,0.313158,0.108696,0.156863,0.414894,0.239130,0.475862,0.358650,0.520000,0.526814,0.121160,0.273504,0.641026,0.024251,0.000000,1.000000,0.000000
149,0.602632,0.494071,0.444445,0.547872,0.239130,0.327586,0.088608,0.640000,0.264984,0.609215,0.008547,0.128205,0.265335,0.000000,0.000000,1.000000
99,0.352632,0.065217,0.261438,0.388298,0.195652,0.875862,0.719409,0.220000,0.485804,0.274744,0.427350,0.549451,0.272468,0.000000,1.000000,0.000000
148,0.484211,0.764822,0.509804,0.547872,0.173913,0.248276,0.065401,0.680000,0.141956,0.543515,0.000000,0.216117,0.247504,0.000000,0.000000,1.000000
114,0.100000,0.000000,0.522876,0.521277,0.195652,0.517241,0.352321,0.580000,0.324921,0.153584,0.478632,0.380952,0.111270,0.000000,1.000000,0.000000
31,0.710526,0.150198,0.653595,0.601064,0.336957,0.696552,0.613924,0.320000,0.621451,0.377133,0.555556,0.527473,0.718260,1.000000,0.000000,0.000000
93,0.436842,0.156126,0.366013,0.505319,0.108696,0.137931,0.236287,0.900000,0.381703,0.151024,0.358974,0.289377,0.154779,0.000000,1.000000,0.000000
46,0.836842,0.652174,0.483660,0.409574,0.445652,0.644828,0.487342,0.340000,0.264984,0.337884,0.282051,0.754579,0.572040,1.000000,0.000000,0.000000
146,0.560526,0.559289,0.294118,0.521277,0.347826,0.179310,0.044304,0.600000,0.280757,0.232082,0.051282,0.150183,0.393723,0.000000,0.000000,1.000000
6,0.834211,0.201581,0.490196,0.212766,0.456522,0.789655,0.643460,0.420000,0.492114,0.466724,0.435897,0.578755,0.835949,1.000000,0.000000,0.000000
12,0.813158,0.146245,0.405229,0.297872,0.271739,0.420690,0.440928,0.260000,0.365931,0.317406,0.538461,0.567766,0.714693,1.000000,0.000000,0.000000
83,0.276316,0.077075,0.529412,0.680851,0.086957,0.351724,0.261603,0.540000,0.312303,0.078498,0.658120,0.531136,0.251070,0.000000,1.000000,0.000000
105,0.389474,0.195652,0.183007,0.494681,0.163043,0.420690,0.333333,0.380000,0.337539,0.141638,0.427350,0.842491,0.281027,0.000000,1.000000,0.000000
116,0.000000,0.152174,0.326797,0.547872,0.163043,0.510345,0.386076,0.780000,0.504732,0.052901,1.000000,0.586081,0.092011,0.000000,1.000000,0.000000
72,0.744737,0.152174,0.633987,0.734043,0.173913,0.679310,0.531646,0.160000,0.460568,0.179181,0.700855,0.692308,0.094151,0.000000,1.000000,0.000000
112,0.392105,0.333992,0.307190,0.521277,0.195652,0.541379,0.407173,0.260000,0.255521,0.061433,0.307692,0.553114,0.033524,0.000000,1.000000,0.000000
96,0.378947,0.154150,0.326797,0.414894,1.000000,0.524138,0.407173,0.380000,0.905363,0.112628,0.529914,0.498169,0.470043,0.000000,1.000000,0.000000
162,0.700000,0.498024,0.549020,0.468085,0.402174,0.293103,0.046414,0.740000,0.123028,0.392491,0.358974,0.201465,0.286733,0.000000,0.000000,1.000000
117,0.207895,0.144269,0.189542,0.510638,0.173913,0.344828,0.265823,0.340000,0.353312,0.057167,0.350427,0.754579,0.154779,0.000000,1.000000,0.000000
22,0.500000,0.604743,0.620915,0.393617,0.347826,0.493103,0.436709,0.240000,0.495268,0.274744,0.418803,0.824176,0.350927,1.000000,0.000000,0.000000
13,0.715789,0.195652,0.464052,0.255319,0.206522,0.558621,0.510549,0.320000,0.441640,0.368601,0.521367,0.597070,0.743224,1.000000,0.000000,0.000000
142,0.613158,0.359684,0.424837,0.468085,0.206522,0.144828,0.033755,0.480000,0.072555,0.368601,0.136752,0.439560,0.358060,0.000000,0.000000,1.000000
157,0.739474,0.667984,0.444445,0.441489,0.206522,0.282759,0.103376,0.700000,0.362776,0.659556,0.025641,0.135531,0.144080,0.000000,0.000000,1.000000
62,0.423684,0.122530,0.209150,0.297872,0.326087,0.358621,0.225738,0.800000,0.066246,0.381399,0.376068,0.117216,0.122682,0.000000,1.000000,0.000000
166,0.710526,0.715415,0.366013,0.601064,0.195652,0.103448,0.027426,0.780000,0.233439,0.455631,0.205128,0.175824,0.172611,0.000000,0.000000,1.000000
58,0.594737,0.243083,0.640523,0.297872,0.347826,0.696552,0.609705,0.360000,0.394322,0.402730,0.452991,0.575092,0.707561,1.000000,0.000000,0.000000
138,0.394737,0.942688,0.614379,0.734043,0.282609,0.279310,0.054852,1.000000,0.217666,0.317406,0.239316,0.153846,0.169044,0.000000,0.000000,1.000000
123,0.365790,0.729249,0.673203,0.813830,0.347826,0.420690,0.377637,0.600000,0.410095,0.068259,0.324786,0.677656,0.062054,0.000000,1.000000,0.000000
159,0.871053,0.185771,0.653595,0.734043,0.304348,0.627586,0.204641,0.800000,0.722398,1.000000,0.025641,0.252747,0.272468,0.000000,0.000000,1.000000
110,0.152632,0.120553,0.653595,0.468085,0.260870,0.606897,0.544304,0.320000,0.656151,0.116894,0.358974,0.728938,0.286733,0.000000,1.000000,0.000000
28,0.597369,0.193676,0.287582,0.308511,0.260870,0.489655,0.390295,0.280000,0.296530,0.227816,0.410256,0.549451,0.718260,1.000000,0.000000,0.000000
26,0.531579,0.258893,0.993464,0.734043,0.586957,0.568966,0.493671,0.680000,0.476341,0.196246,0.504273,0.706960,0.393723,1.000000,0.000000,0.000000
9,1.000000,0.177866,0.307190,0.148936,0.293478,0.627586,0.556962,0.320000,0.495268,0.334471,0.461538,0.578755,0.547076,1.000000,0.000000,0.000000
78,0.213158,0.424901,0.346405,0.361702,0.456522,0.255172,0.206751,0.600000,0.170347,0.116894,0.358974,0.457875,0.158345,0.000000,1.000000,0.000000
55,0.713158,0.183794,0.359477,0.276596,0.521739,0.558621,0.540084,0.160000,0.381703,0.389932,0.324786,0.706960,0.557775,1.000000,0.000000,0.000000
134,0.439474,0.555336,0.431372,0.547872,0.391304,0.248276,0.181435,0.080000,0.135647,0.317406,0.205128,0.007326,0.229672,0.000000,0.000000,1.000000
10,0.744737,0.120553,0.372549,0.255319,0.304348,0.689655,0.592827,0.180000,0.454259,0.506826,0.401709,0.835165,0.547076,1.000000,0.000000,0.000000
156,0.563158,0.879447,0.405229,0.574468,0.250000,0.262069,0.061181,0.960000,0.359621,0.564846,0.051282,0.076923,0.318830,0.000000,0.000000,1.000000
2,0.571053,0.205534,0.287582,0.000000,0.326087,0.575862,0.510549,0.260000,0.274448,0.264505,0.435897,0.780220,0.550642,1.000000,0.000000,0.000000
69,0.607895,0.039526,0.431372,0.308511,0.434783,0.534483,0.202532,0.840000,0.003155,0.161263,0.410256,0.241758,0.336662,0.000000,1.000000,0.000000
61,0.342105,0.071146,0.379085,0.255319,0.336957,0.368965,0.158228,1.000000,0.000000,0.169795,0.606838,0.146520,0.286733,0.000000,1.000000,0.000000
144,0.681579,0.832016,0.424837,0.468085,0.239130,0.351724,0.097046,0.680000,0.192429,0.266212,0.316239,0.285714,0.194009,0.000000,0.000000,1.000000
41,0.665790,0.191700,0.398693,0.265958,0.510870,0.748276,0.622363,0.420000,0.608833,0.413823,0.350427,0.772894,0.368759,1.000000,0.000000,0.000000
49,0.807895,0.252964,0.457516,0.404255,0.358696,0.610345,0.544304,0.380000,0.621451,0.419795,0.452991,0.542125,0.557775,1.000000,0.000000,0.000000
108,0.444737,0.199605,0.379085,0.601064,0.152174,0.137931,0.299578,0.700000,0.384858,0.172355,0.290598,0.421245,0.149786,0.000000,1.000000,0.000000
158,0.373684,0.452569,0.614379,0.840426,0.293478,0.317241,0.050633,1.000000,0.230284,0.530717,0.111111,0.168498,0.429387,0.000000,0.000000,1.000000
25,0.650000,0.211462,0.594771,0.468085,0.282609,0.534483,0.478903,0.300000,0.394322,0.191126,0.495726,0.934066,0.404422,1.000000,0.000000,0.000000
139,0.647368,0.563241,0.320261,0.441489,0.195652,0.220690,0.029536,0.900000,0.148265,0.377133,0.230769,0.201465,0.215407,0.000000,0.000000,1.000000
124,0.531579,1.000000,0.281046,0.547872,0.173913,0.565517,0.487342,0.340000,0.504732,0.112628,0.162393,0.670330,0.072753,0.000000,1.000000,0.000000
53,0.734210,0.199605,0.470588,0.148936,0.445652,1.000000,0.717300,0.380000,0.460568,0.492321,0.401709,0.728938,0.650499,1.000000,0.000000,0.000000
97,0.205263,0.272727,0.679739,0.547872,0.695652,0.213793,0.137131,0.020000,0.362776,0.104096,0.350427,0.362637,0.247504,0.000000,1.000000,0.000000
169,0.671053,0.363636,0.647059,0.707447,0.380435,0.196552,0.105485,0.520000,0.356467,0.629693,0.170940,0.194139,0.336662,0.000000,0.000000,1.000000
21,0.797369,0.175889,0.379085,0.255319,0.608696,0.696552,0.597046,0.220000,0.533123,0.372867,0.470085,0.893773,0.358060,1.000000,0.000000,0.000000
91,0.276316,0.215415,0.405229,0.388298,0.119565,0.213793,0.244726,0.780000,0.388013,0.095563,0.461538,0.366300,0.144080,0.000000,1.000000,0.000000
82,0.444737,0.211462,0.326797,0.404255,0.173913,0.420690,0.462025,0.260000,0.429022,0.223550,0.529914,0.684982,0.310984,0.000000,1.000000,0.000000
30,0.786842,0.185771,0.333333,0.255319,0.282609,0.575862,0.419831,0.260000,0.495268,0.291809,0.427350,0.849817,0.539943,1.000000,0.000000,0.000000
172,0.457895,0.326087,0.379085,0.441489,0.173913,0.141379,0.035865,0.700000,0.072555,0.735495,0.025641,0.131868,0.136947,0.000000,0.000000,1.000000
140,0.476316,0.438735,0.594771,0.680851,0.336957,0.462069,0.054852,0.800000,0.126183,0.310580,0.299145,0.322344,0.222539,0.000000,0.000000,1.000000
66,0.352632,0.092885,0.562091,0.367021,0.304348,0.496552,0.487342,0.480000,0.526814,0.283276,0.555556,0.377289,0.285307,0.000000,1.000000,0.000000
70,0.310526,0.088933,0.032680,0.297872,0.880435,0.300000,0.198312,0.020000,0.659306,0.133959,0.632479,0.659341,0.313837,0.000000,1.000000,0.000000
111,0.113158,0.592885,0.078431,0.441489,0.402174,0.758621,0.472574,0.220000,1.000000,0.138225,0.179487,0.564103,0.202568,0.000000,1.000000,0.000000
37,0.592105,0.177866,0.745098,0.228723,0.434783,0.558621,0.493671,0.420000,0.299685,0.283276,0.470085,0.553114,0.429387,1.000000,0.000000,0.000000
4,0.878947,0.239130,0.522876,0.297872,0.467391,0.989655,0.664557,0.220000,0.558360,0.556314,0.273504,0.798535,0.857347,1.000000,0.000000,0.000000
85,0.213158,0.029644,0.575163,0.361702,0.260870,0.420690,0.394515,0.180000,0.611987,0.151024,0.213675,0.663004,0.172611,0.000000,1.000000,0.000000
88,0.163158,0.183794,0.601307,0.787234,0.195652,0.324138,0.267933,0.540000,0.293375,0.112628,0.700855,0.710623,0.202568,0.000000,1.000000,0.000000
147,0.750000,0.849802,0.346405,0.468085,0.108696,0.000000,0.000000,0.540000,0.085174,0.308874,0.034188,0.021978,0.097718,0.000000,0.000000,1.000000
131,0.481579,0.120553,0.405229,0.361702,0.565217,0.182759,0.191983,0.160000,0.167192,0.240614,0.188034,0.007326,0.251070,0.000000,0.000000,1.000000
40,0.839474,0.642292,0.529412,0.106383,0.630435,0.696552,0.569620,0.140000,0.526814,0.325939,0.299145,0.827839,0.343795,1.000000,0.000000,0.000000
98,0.331579,0.132411,0.183007,0.255319,0.163043,0.541379,0.455696,0.320000,0.429022,0.138225,0.589744,0.538462,0.106990,0.000000,1.000000,0.000000
120,0.255263,0.531621,0.196078,0.414894,0.184783,0.351724,0.274262,0.480000,0.460568,0.000000,0.333333,0.652015,0.203994,0.000000,1.000000,0.000000
89,0.160526,0.260870,0.496732,0.553192,0.152174,0.334483,0.284810,0.700000,0.296530,0.129693,0.393162,0.542125,0.286733,0.000000,1.000000,0.000000
176,0.589474,0.699605,0.366013,0.468085,0.543478,0.210345,0.073840,0.600000,0.296530,0.761092,0.042735,0.106227,0.397290,0.000000,0.000000,1.000000
63,0.694737,0.100791,0.143791,0.361702,0.260870,0.386207,0.305907,0.380000,0.100946,0.215017,0.589744,0.435897,0.251070,0.000000,1.000000,0.000000
107,0.321053,0.195652,0.274510,0.414894,0.108696,0.231034,0.356540,0.480000,0.384858,0.180887,0.393162,0.695971,0.165478,0.000000,1.000000,0.000000
14,0.978947,0.195652,0.450980,0.010638,0.228261,0.731034,0.706751,0.600000,0.757098,0.351536,0.606838,0.534799,0.621969,1.000000,0.000000,0.000000
54,0.721053,0.229249,0.640523,0.313830,0.489130,0.696552,0.516878,0.520000,0.400631,0.428328,0.504273,0.608059,0.782454,1.000000,0.000000,0.000000
122,0.139474,0.258893,1.000000,0.920213,0.532609,0.758621,1.000000,0.680000,0.460568,0.402730,0.333333,0.886447,0.133381,0.000000,1.000000,0.000000
86,0.431579,0.047431,0.352941,0.361702,0.315217,0.420690,0.337553,0.340000,0.331230,0.114334,0.589744,0.692308,0.122682,0.000000,1.000000,0.000000
